portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,return
PF00011401,,OFF00001002,C,20131224,44011000,M,0.0017,CHF,0.1865454545,44009973.0766666,20131224,TRUE,20131230,E,TRUE,TRUE,0.00168
PF00011402,,OFF00001002,C,20131224,92950000,M,0.0017,CHF,0.1865454545,92947831.1666666,20131224,TRUE,20131230,E,TRUE,TRUE,0.00168
PF00011404,,OFF00001002,C,20131224,20900000,M,0.0017,CHF,0.1865454545,20899773.5833334,20131224,TRUE,20131227,E,TRUE,TRUE,0.00156
PF00008430,DSK00005981,OFF00001001,D,20111212,49060000,Z,0.01205,EUR,,49034206.663893,20111212,,20111216,E,,,0.0576
PF00008445,DSK00005988,OFF00001001,D,20111213,300960000,Z,0.01205,EUR,,300879710.455346,20111213,,20111216,E,,,0.05844
PF00008830,DSK00006101,OFF00001002,C,20120207,71500000,M,0.00701,CHF,0.35696,71497914.5833334,20120207,,20120210,E,,TRUE,0.0042
PF00008847,DSK00006106,OFF00001002,C,20120209,82478000,M,0.00701,CHF,0.35696,82477266.8622222,20120209,,20120210,E,,TRUE,0.00384
PF00008848,DSK00006106,OFF00001002,C,20120209,78001000,M,0.00701,CHF,0.35696,78000306.6577778,20120209,,20120210,E,,TRUE,0.00384
PF00008849,DSK00006105,OFF00001002,B,20120213,220000000,T,0.00701,USD,1.0711880952,219972625.628811,20120209,,20120220,B,,TRUE,0.00768
PF00008850,DSK00006107,OFF00001002,C,20120210,37400000,M,0.00701,CHF,0.35696,37385414,20120210,,20120308,E,,TRUE,0.00624
PF00008852,DSK00006108,OFF00001001,A,20120210,172530600,T,0.00701,USD,1.0711880952,172522836.472359,20120210,,20120213,A,,TRUE,0.00648
PF00008854,DSK00006108,OFF00001001,A,20120210,47469400,T,0.00701,USD,1.0711880952,47467263.9731212,20120210,,20120213,A,,TRUE,0.00648
PF00008856,DSK00006104,OFF00001002,C,20120210,181141400,M,0.00701,CHF,0.35696,181128015.663222,20120210,,20120217,E,,TRUE,0.00456
PF00009103,DSK00006205,OFF00001002,C,20120326,30800000,M,0.00549,CHF,0.3765440909,30799751.8888888,20120326,,20120327,E,,TRUE,0.00348
PF00009104,DSK00006205,OFF00001001,A,20120326,27654000,T,0.00549,USD,1.0534477273,27653677.373764,20120326,,20120327,A,,TRUE,0.00504
PF00009105,DSK00006206,OFF00001002,B,20120328,2200000,M,0.00549,CHF,0.3765440909,2199858.84239095,20120326,,20120404,D,,TRUE,0.00396
PF00009106,DSK00006206,OFF00001001,A,20120328,1100000,T,0.00549,USD,1.0534477273,1099920.8668043,20120326,,20120404,A,,TRUE,0.00444
PF00009107,DSK00006207,OFF00001002,C,20120327,30800000,M,0.00549,CHF,0.3765440909,30799751.8888888,20120326,,20120328,E,,TRUE,0.00348
PF00009108,DSK00006207,OFF00001001,A,20120327,28039000,T,0.00549,USD,1.0534477273,28038680.6705812,20120326,,20120328,A,,TRUE,0.00492
PF00009109,DSK00006203,OFF00001001,A,20120326,6226000,T,0.00549,USD,1.0534477273,6225406.8570689,20120326,,20120403,A,,TRUE,0.00588
PF00009129,DSK00006215,OFF00001002,C,20120330,4917000,M,0.00549,CHF,0.3765440909,4914299.73387582,20120329,,20120503,E,,TRUE,0.0069776823
PF00009130,DSK00006216,OFF00001002,C,20120330,634326000,M,0.00549,CHF,0.3765440909,634288997.65,20120329,,20120405,E,,TRUE,0.0042
PF00009132,DSK00006209,OFF00001002,B,20120330,16687000,N,0.00549,GBP,1.8695822727,16683581.0086043,20120329,,20120410,C,,TRUE,0.00816
PF00009133,DSK00006217,OFF00001001,A,20120329,28600000,T,0.00549,USD,1.0534477273,28599046.6984434,20120329,,20120402,A,,TRUE,0.0048
PF00009139,DSK00006220,OFF00001002,C,20120402,27500,M,0.00417,CHF,0.3548247619,27499.7784722222,20120402,,20120403,E,,TRUE,0.00348
PF00009143,DSK00006222,OFF00001002,C,20120403,8327000,M,0.00417,CHF,0.3548247619,8326935.23444444,20120403,,20120404,E,,TRUE,0.00336
PF00009161,DSK00006232,OFF00001002,C,20120410,121000000,M,0.00417,CHF,0.3548247619,120949583.333334,20120410,,20120510,E,,TRUE,0.006
PF00009162,DSK00006224,OFF00001002,B,20120410,16687000,N,0.00417,GBP,1.683262381,16684824.1160878,20120410,,20120417,C,,TRUE,0.00816
PF00009163,DSK00006233,OFF00001001,A,20120410,23100000,T,0.00417,USD,0.948752381,23099743.3361851,20120410,,20120411,A,,TRUE,0.0048
PF00009166,DSK00006229,OFF00001002,C,20120411,126500000,M,0.00417,CHF,0.3548247619,126491636.944444,20120411,,20120418,E,,TRUE,0.00408
PF00009167,DSK00006234,OFF00001002,C,20120411,71247000,M,0.00417,CHF,0.3548247619,71246445.8566666,20120411,,20120412,E,,TRUE,0.00336
PF00009168,DSK00006234,OFF00001002,C,20120411,53702000,M,0.00417,CHF,0.3548247619,53701582.3177778,20120411,,20120412,E,,TRUE,0.00336
PF00009169,DSK00006234,OFF00001002,C,20120411,2101000,M,0.00417,CHF,0.3548247619,2100983.65888888,20120411,,20120412,E,,TRUE,0.00336
PF00009173,DSK00006235,OFF00001002,C,20120412,385000000,M,0.00417,CHF,0.3548247619,384974547.222222,20120412,,20120419,E,,TRUE,0.00408
PF00009174,DSK00006235,OFF00001002,C,20120412,110000000,M,0.00417,CHF,0.3548247619,109992727.777778,20120412,,20120419,E,,TRUE,0.00408
PF00009175,DSK00006235,OFF00001002,C,20120412,73183000,M,0.00417,CHF,0.3548247619,73178161.7905556,20120412,,20120419,E,,TRUE,0.00408
PF00009176,DSK00006235,OFF00001002,C,20120412,184217000,M,0.00417,CHF,0.3548247619,184204821.209444,20120412,,20120419,E,,TRUE,0.00408
PF00009177,DSK00006237,OFF00001002,C,20120412,217701000,M,0.00417,CHF,0.3548247619,217699306.77,20120412,,20120413,E,,TRUE,0.00336
PF00009178,DSK00006237,OFF00001002,C,20120412,2112000,M,0.00417,CHF,0.3548247619,2111983.57333334,20120412,,20120413,E,,TRUE,0.00336
PF00009179,DSK00006237,OFF00001002,C,20120412,62997000,M,0.00417,CHF,0.3548247619,62996510.0233334,20120412,,20120413,E,,TRUE,0.00336
PF00011423,,OFF00001002,B,20140103,40700000,T,0.0017,USD,0.5264045455,40677999.9816765,20131231,TRUE,20140303,B,TRUE,TRUE,0.00396
PF00011425,,OFF00001002,C,20131231,27797000,M,0.0017,CHF,0.1865454545,27796243.3038888,20131231,TRUE,20140107,E,TRUE,TRUE,0.00168
PF00011428,,OFF00001002,B,20140106,33000000,T,0.00214,USD,0.5502869565,32992329.2834416,20140103,TRUE,20140206,B,TRUE,TRUE,0.00324
PF00011433,,OFF00001002,B,20140107,55000000,T,0.00214,USD,0.5502869565,54997754.2583678,20140106,TRUE,20140115,B,TRUE,TRUE,0.00252
PF00011438,,OFF00001002,B,20140109,27500000,U,0.00214,JPY,0.3527643478,27497555.7728202,20140107,TRUE,20140210,F,TRUE,TRUE,0.0012
PF00011439,,OFF00001002,B,20140109,16500000,U,0.00214,JPY,0.3527643478,16498826.7500978,20140107,TRUE,20140210,F,TRUE,TRUE,0.00096
PF00011441,,OFF00001002,C,20140107,11000000,M,0.00214,CHF,0.1939043478,10999721.9444444,20140107,TRUE,20140114,E,TRUE,TRUE,0.00156
PF00011442,,OFF00001002,C,20140107,12837000,M,0.00214,CHF,0.1939043478,12836675.5091666,20140107,TRUE,20140114,E,TRUE,TRUE,0.00156
PF00008597,DSK00006028,OFF00001001,A,20120106,550000000,T,0.01005,USD,1.0638863636,549967460.258601,20120106,,20120109,A,,TRUE,0.00852
PF00008602,DSK00006028,OFF00001002,C,20120106,440000000,M,0.01005,CHF,0.3159395455,439965166.666666,20120106,,20120109,E,,TRUE,0.0114
PF00008604,DSK00006028,OFF00001002,C,20120106,55000000,M,0.01005,CHF,0.3159395455,54995645.8333334,20120106,,20120109,E,,TRUE,0.0114
PF00008606,DSK00006028,OFF00001001,A,20120106,611727600,T,0.01005,USD,1.0638863636,611675097.887432,20120106,,20120109,A,,TRUE,0.01236
PF00008897,DSK00006126,OFF00001001,A,20120220,54043000,T,0.00701,USD,1.0711880952,54042384.5172874,20120220,,20120221,A,,TRUE,0.00492
PF00008898,DSK00006127,OFF00001002,B,20120222,2200000,M,0.00701,CHF,0.35696,2199841.73360861,20120220,,20120229,D,,TRUE,0.00444
PF00008899,DSK00006128,OFF00001002,C,20120221,140492000,M,0.00701,CHF,0.35696,140490790.207778,20120221,,20120222,E,,TRUE,0.00372
PF00008901,DSK00006125,OFF00001001,A,20120221,89177000,T,0.00701,USD,1.0711880952,89166077.1555485,20120221,,20120228,A,,TRUE,0.00756
PF00008903,DSK00006130,OFF00001001,A,20120223,71500000,T,0.00701,USD,1.0711880952,71456252.8940615,20120221,,20120323,A,,TRUE,0.00912
PF00008906,DSK00006131,OFF00001002,C,20120222,306603000,M,0.00701,CHF,0.35696,306600359.8075,20120222,,20120223,E,,TRUE,0.00372
PF00008907,DSK00006131,OFF00001001,A,20120222,26136000,T,0.00701,USD,1.0711880952,26135615.2256648,20120222,,20120223,A,,TRUE,0.00636
PF00008912,DSK00006127,OFF00001002,C,20120222,126500000,M,0.00701,CHF,0.35696,126490899.027778,20120222,,20120229,E,,TRUE,0.00444
PF00008924,DSK00006137,OFF00001002,C,20120224,5500000,M,0.00701,CHF,0.35696,5497722.07245387,20120224,,20120323,E,,TRUE,0.0063900305
PF00008925,DSK00006138,OFF00001001,A,20120224,66000000,T,0.00701,USD,1.0711880952,65997140.123928,20120224,,20120227,A,,TRUE,0.00624
PF00009070,DSK00006189,OFF00001002,C,20120319,3509000,M,0.00549,CHF,0.3765440909,3508971.73305556,20120319,,20120320,E,,TRUE,0.00348
PF00008934,DSK00006132,OFF00001002,C,20120224,265518000,M,0.00701,CHF,0.35696,265498897.455,20120224,,20120302,E,,TRUE,0.00444
PF00009072,DSK00006190,OFF00001001,A,20120320,33000000,T,0.00549,USD,1.0534477273,32999596.6715963,20120320,,20120321,A,,TRUE,0.00528
PF00009074,DSK00006190,OFF00001002,C,20120320,110011000,M,0.00549,CHF,0.3765440909,110010113.800278,20120320,,20120321,E,,TRUE,0.00348
PF00009075,DSK00006190,OFF00001002,C,20120320,10329000,M,0.00549,CHF,0.3765440909,10328916.7941667,20120320,,20120321,E,,TRUE,0.00348
PF00009081,DSK00006192,OFF00001002,C,20120321,16082000,M,0.00549,CHF,0.3765440909,16081870.4505556,20120321,,20120322,E,,TRUE,0.00348
PF00009096,DSK00006202,OFF00001001,A,20120326,154000000,T,0.00549,USD,1.0534477273,153607447.633825,20120323,,20120627,A,,TRUE,0.012
PF00009098,DSK00006195,OFF00001002,C,20120323,261547000,M,0.00549,CHF,0.3765440909,261529200.273612,20120323,,20120330,E,,TRUE,0.0042
PF00009101,DSK00006195,OFF00001002,B,20120323,26851000,N,0.00549,GBP,1.8695822727,26847498.7919383,20120323,,20120330,C,,TRUE,0.00816
PF00009102,DSK00006204,OFF00001002,C,20120323,27500000,M,0.00549,CHF,0.3765440909,27499335.4166666,20120323,,20120326,E,,TRUE,0.00348
PF00009270,DSK00006272,OFF00001002,C,20120502,126500000,M,0.00401,CHF,0.3750265217,126492128.888888,20120502,,20120509,E,,TRUE,0.00384
PF00009271,DSK00006272,OFF00001002,B,20120502,25531000,N,0.00401,GBP,1.7728073913,25527719.862845,20120502,,20120509,C,,TRUE,0.00804
PF00009273,DSK00006275,OFF00001002,C,20120502,117645000,M,0.00401,CHF,0.3750265217,117644150.341666,20120502,,20120503,E,,TRUE,0.00312
PF00009274,DSK00006275,OFF00001002,C,20120502,140855000,M,0.00401,CHF,0.3750265217,140853982.713888,20120502,,20120503,E,,TRUE,0.00312
PF00009275,DSK00006276,OFF00001002,C,20120503,673486000,M,0.00401,CHF,0.3750265217,673180686.346666,20120503,,20120606,E,,TRUE,0.00576
PF00009276,DSK00006276,OFF00001002,C,20120503,151514000,M,0.00401,CHF,0.3750265217,151445313.653334,20120503,,20120606,E,,TRUE,0.00576
PF00011449,,OFF00001002,C,20140110,11000000,M,0.00214,CHF,0.1939043478,10999721.9444444,20140110,TRUE,20140117,E,TRUE,TRUE,0.00156
PF00011451,,OFF00001002,C,20140110,5225000,M,0.00214,CHF,0.1939043478,5224867.92361112,20140110,TRUE,20140117,E,TRUE,TRUE,0.00156
PF00011452,,OFF00001002,C,20140110,23683000,M,0.00214,CHF,0.1939043478,23682401.3463888,20140110,TRUE,20140117,E,TRUE,TRUE,0.00156
PF00011453,,OFF00001002,C,20140113,20900000,M,0.00214,CHF,0.1939043478,20885207.4444444,20140110,TRUE,20140416,E,TRUE,TRUE,0.00336
PF00011472,,OFF00001002,C,20140121,55000000,M,0.00214,CHF,0.1939043478,54998609.7222222,20140121,TRUE,20140128,E,TRUE,TRUE,0.00156
PF00011473,,OFF00001002,B,20140122,22000000,U,0.00214,JPY,0.3527643478,21998044.6182562,20140121,TRUE,20140224,F,TRUE,TRUE,0.0012
PF00011479,,OFF00001002,B,20140131,38500000,T,0.00214,USD,0.5502869565,38490719.4598636,20140129,TRUE,20140303,B,TRUE,TRUE,0.00336
PF00011480,,OFF00001002,C,20140129,19602000,M,0.00214,CHF,0.1939043478,19601504.505,20140129,TRUE,20140206,E,TRUE,TRUE,0.00156
PF00011509,,OFF00001001,A,20140211,44000000,T,0.00225,USD,0.554605,43962631.7630015,20140210,TRUE,20140513,A,TRUE,TRUE,0.00408
PF00011511,,OFF00001002,C,20140212,55000000,M,0.00225,CHF,0.20055,54884500,20140211,TRUE,20140811,E,TRUE,TRUE,0.00504
PF00011513,,OFF00001002,C,20140211,50930000,M,0.00225,CHF,0.20055,50928712.6027778,20140211,TRUE,20140218,E,TRUE,TRUE,0.00156
PF00011514,,OFF00001002,C,20140211,29700000,M,0.00225,CHF,0.20055,29699249.25,20140211,TRUE,20140218,E,TRUE,TRUE,0.00156
PF00011517,,OFF00001002,C,20140211,22000000,M,0.00225,CHF,0.20055,21984985,20140211,TRUE,20140513,E,TRUE,TRUE,0.00324
PF00011535,,OFF00001002,B,20140219,22000000,T,0.00225,USD,0.554605,21982609.3135209,20140218,TRUE,20140520,B,TRUE,TRUE,0.00384
PF00011537,,OFF00001002,C,20140218,20845000,M,0.00225,CHF,0.20055,20841757.4444444,20140218,TRUE,20140318,E,TRUE,TRUE,0.0024
PF00011538,,OFF00001002,C,20140218,143000000,M,0.00225,CHF,0.20055,142996385.277778,20140218,TRUE,20140225,E,TRUE,TRUE,0.00156
PF00011543,,OFF00001002,C,20140219,36179000,M,0.00225,CHF,0.20055,36172879.7191666,20140219,TRUE,20140321,E,TRUE,TRUE,0.00252
PF00011544,,OFF00001002,C,20140219,29700000,M,0.00225,CHF,0.20055,29699249.25,20140219,TRUE,20140227,E,TRUE,TRUE,0.00156
PF00011545,,OFF00001002,B,20140221,5500000,T,0.00225,USD,0.554605,5498973.52494201,20140220,TRUE,20140324,B,TRUE,TRUE,0.00288
PF00011548,,OFF00001002,C,20140224,55000000,M,0.00225,CHF,0.20055,54964525,20140221,TRUE,20140522,E,TRUE,TRUE,0.00324
PF00011569,,OFF00001002,C,20140228,66000000,M,0.00225,CHF,0.20055,65998331.6666666,20140228,TRUE,20140307,E,TRUE,TRUE,0.00156
PF00011570,,OFF00001002,C,20140505,49687000,M,0.00225,CHF,0.20055,49685744.0230556,20140228,TRUE,20140307,E,TRUE,TRUE,0.00156
PF00011573,,OFF00001002,C,20140303,8624000,M,0.0022,CHF,0.2001142857,8623782.00444444,20140303,TRUE,20140310,E,TRUE,TRUE,0.00156
PF00011576,,OFF00001002,C,20140304,220000000,M,0.0022,CHF,0.2001142857,219840866.666666,20140304,TRUE,20140605,E,TRUE,TRUE,0.00336
PF00011578,,OFF00001002,C,20140304,161381000,M,0.0022,CHF,0.2001142857,161380462.063334,20140304,TRUE,20140305,E,TRUE,TRUE,0.00144
PF00011585,,OFF00001002,B,20140310,16500000,U,0.0022,JPY,0.3485371429,16498863.4116316,20140306,TRUE,20140410,F,TRUE,TRUE,0.00096
PF00008989,DSK00006156,OFF00001002,C,20120305,110000000,M,0.00549,CHF,0.3765440909,109959666.666667,20120305,,20120329,E,,TRUE,0.0066
PF00008990,DSK00006157,OFF00001002,C,20120305,110000000,M,0.00549,CHF,0.3765440909,109999052.777778,20120305,,20120306,E,,TRUE,0.00372
PF00008995,DSK00006158,OFF00001002,B,20120307,2200000,M,0.00549,CHF,0.3765440909,2199854.56517042,20120305,,20120314,D,,TRUE,0.00408
PF00009010,DSK00006163,OFF00001002,C,20120307,6589000,M,0.00549,CHF,0.3765440909,6588945.09166666,20120307,,20120308,E,,TRUE,0.0036
PF00009011,DSK00006165,OFF00001002,C,20120308,137500000,M,0.00549,CHF,0.3765440909,137490375,20120308,,20120315,E,,TRUE,0.00432
PF00009012,DSK00006165,OFF00001002,C,20120308,66990000,M,0.00549,CHF,0.3765440909,66985310.7,20120308,,20120315,E,,TRUE,0.00432
PF00009013,DSK00006166,OFF00001001,A,20120308,71500000,T,0.00549,USD,1.0534477273,71494637.9021574,20120308,,20120313,A,,TRUE,0.00648
PF00009015,DSK00006165,OFF00001002,C,20120308,180510000,M,0.00549,CHF,0.3765440909,180497364.3,20120308,,20120315,E,,TRUE,0.00432
PF00009085,DSK00006196,OFF00001001,A,20120321,54992362.171923,T,0.00549,USD,1.0534477273,54804075.430335,20120321,,20120326,A,,,0.0185524233
PF00009021,DSK00006168,OFF00001002,C,20120309,513370000,M,0.00549,CHF,0.3765440909,513334064.1,20120309,,20120316,E,,TRUE,0.00432
PF00009023,DSK00006170,OFF00001001,A,20120309,66000000,T,0.00549,USD,1.0534477273,65997470.0969796,20120309,,20120312,A,,TRUE,0.00552
PF00009095,DSK00006201,OFF00001001,A,20120322,153985884.627245,T,0.00549,USD,1.0534477273,153899836.85615,20120322,,20120327,A,,,0.0089458466
PF00009208,DSK00006252,OFF00001002,C,20120418,77770000,M,0.00417,CHF,0.3548247619,77769438.3277778,20120418,,20120419,E,,TRUE,0.00312
PF00009209,DSK00006252,OFF00001002,C,20120418,17611000,M,0.00417,CHF,0.3548247619,17610872.8094444,20120418,,20120419,E,,TRUE,0.00312
PF00009236,DSK00006262,OFF00001001,A,20120424,13218700,T,0.00417,USD,0.948752381,13200000,20120424,,20120424,A,,,0.0107368421
PF00009297,DSK00006284,OFF00001001,A,20120507,22000000,T,0.00401,USD,1.0153543478,21999547.7870732,20120507,,20120509,A,,TRUE,0.00444
PF00009300,DSK00006288,OFF00001002,C,20120508,27500000,M,0.00401,CHF,0.3750265217,27489366.6666666,20120508,,20120606,E,,TRUE,0.00576
PF00009302,DSK00006289,OFF00001002,C,20120508,118019000,M,0.00401,CHF,0.3750265217,118018147.640556,20120508,,20120509,E,,TRUE,0.00312
PF00009306,DSK00006290,OFF00001002,C,20120509,96822000,M,0.00401,CHF,0.3750265217,96821300.73,20120509,,20120510,E,,TRUE,0.00312
PF00009307,DSK00006290,OFF00001002,C,20120509,76978000,M,0.00401,CHF,0.3750265217,76977444.0477778,20120509,,20120510,E,,TRUE,0.00312
PF00009364,DSK00006315,OFF00001002,C,20120522,371580000,M,0.00401,CHF,0.3750265217,371577316.366666,20120522,,20120523,E,,TRUE,0.00312
PF00009367,DSK00006316,OFF00001002,C,20120523,458810000,M,0.00401,CHF,0.3750265217,458806686.372222,20120523,,20120524,E,,TRUE,0.00312
PF00009368,DSK00006316,OFF00001002,C,20120523,6490000,M,0.00401,CHF,0.3750265217,6489953.12777778,20120523,,20120524,E,,TRUE,0.00312
PF00009369,DSK00006317,OFF00001002,C,20120523,5500000,M,0.00401,CHF,0.3750265217,5497946.66666666,20120523,,20120620,E,,TRUE,0.00576
PF00009377,DSK00006321,OFF00001002,C,20120524,114125000,M,0.00401,CHF,0.3750265217,114124048.958334,20120524,,20120525,E,,TRUE,0.0036
PF00009378,DSK00006321,OFF00001002,C,20120524,390962000,M,0.00401,CHF,0.3750265217,390958741.983334,20120524,,20120525,E,,TRUE,0.0036
PF00009380,DSK00006322,OFF00001002,C,20120525,110000000,M,0.00401,CHF,0.3750265217,109993491.631375,20120525,,20120531,E,,TRUE,0.0042600231
PF00009381,DSK00006323,OFF00001002,C,20120525,90431000,M,0.00401,CHF,0.3750265217,90427885.1544444,20120525,,20120529,E,,TRUE,0.00372
PF00009382,DSK00006323,OFF00001002,C,20120525,19569000,M,0.00401,CHF,0.3750265217,19568325.9566666,20120525,,20120529,E,,TRUE,0.00372
PF00009415,DSK00006334,OFF00001001,A,20120606,176000000,T,0.00384,USD,0.9673619048,175987338.688689,20120604,,20120613,A,,TRUE,0.00444
PF00009416,DSK00006335,OFF00001002,C,20120604,385000000,M,0.00384,CHF,0.3478661905,384996791.666666,20120604,,20120605,E,,TRUE,0.0036
PF00009417,DSK00006336,OFF00001002,C,20120604,110000000,M,0.00384,CHF,0.3478661905,109992727.777778,20120604,,20120611,E,,TRUE,0.00408
PF00009418,DSK00006335,OFF00001001,A,20120604,14300000,T,0.00384,USD,0.9673619048,14299864.94572,20120604,,20120605,A,,TRUE,0.00408
PF00009420,DSK00006337,OFF00001001,A,20120605,55000000,T,0.00384,USD,0.9673619048,54999480.5604614,20120605,,20120606,A,,TRUE,0.00408
PF00009432,DSK00006338,OFF00001002,C,20120607,132594000,M,0.00384,CHF,0.3478661905,132583944.955,20120607,,20120614,E,,TRUE,0.00468
PF00011485,,OFF00001002,C,20140203,132000000,M,0.00225,CHF,0.20055,131859200,20140203,TRUE,20140603,E,TRUE,TRUE,0.00384
PF00011486,,OFF00001002,C,20140203,66000000,M,0.00225,CHF,0.20055,65987166.6666666,20140203,TRUE,20140310,E,TRUE,TRUE,0.0024
PF00011487,,OFF00001002,C,20140203,552970000,M,0.00225,CHF,0.20055,552851725.861112,20140203,TRUE,20140310,E,TRUE,TRUE,0.00264
PF00011493,,OFF00001001,A,20140207,44000000,T,0.00225,USD,0.554605,43991104.0211869,20140205,TRUE,20140307,A,TRUE,TRUE,0.00312
PF00011494,,OFF00001002,B,20140207,44000000,T,0.00225,USD,0.554605,43991446.1077013,20140205,TRUE,20140307,B,TRUE,TRUE,0.003
PF00011508,,OFF00001002,C,20140210,20009000,M,0.00225,CHF,0.20055,19995343.8575,20140210,TRUE,20140512,E,TRUE,TRUE,0.00324
PF00011510,,OFF00001002,B,20140211,13200000,T,0.00225,USD,0.554605,13189118.9768441,20140210,TRUE,20140512,B,TRUE,TRUE,0.00396
PF00011540,,OFF00001001,A,20140220,66000000,T,0.00225,USD,0.554605,65947827.9405626,20140219,TRUE,20140521,A,TRUE,TRUE,0.00384
PF00011541,,OFF00001002,B,20140220,66000000,T,0.00225,USD,0.554605,65944569.9253905,20140219,TRUE,20140521,B,TRUE,TRUE,0.00408
PF00011542,,OFF00001001,A,20140220,66000000,T,0.00225,USD,0.554605,65986142.909989,20140219,TRUE,20140321,A,TRUE,TRUE,0.00324
PF00011555,,OFF00001002,C,20140225,110000000,M,0.00225,CHF,0.20055,109998900,20140225,TRUE,20140228,E,TRUE,TRUE,0.00144
PF00011562,,OFF00001002,B,20140227,143000,T,0.00225,USD,0.554605,142883.430934263,20140227,TRUE,20140527,B,TRUE,TRUE,0.00396
PF00011566,,OFF00001002,B,20140303,40700000,T,0.00225,USD,0.554605,40690889.7619033,20140227,TRUE,20140403,B,TRUE,TRUE,0.00312
PF00011567,,OFF00001002,B,20140303,38500000,T,0.00225,USD,0.554605,38491713.5894356,20140227,TRUE,20140403,B,TRUE,TRUE,0.003
PF00011568,,OFF00001002,B,20140228,14696000,T,0.00225,USD,0.554605,14683751.3041205,20140227,TRUE,20140530,B,TRUE,TRUE,0.00396
PF00011580,,OFF00001002,B,20140307,44000000,T,0.0022,USD,0.5571428571,43979879.2052637,20140305,TRUE,20140507,B,TRUE,TRUE,0.00324
PF00011581,,OFF00001002,C,20140305,55000000,M,0.0022,CHF,0.2001142857,54960644.4444444,20140305,TRUE,20140605,E,TRUE,TRUE,0.00336
PF00011583,,OFF00001002,C,20140305,42900000,M,0.0022,CHF,0.2001142857,42895042.6666666,20140305,TRUE,20140331,E,TRUE,TRUE,0.00192
PF00011584,,OFF00001002,C,20140305,73700000,M,0.0022,CHF,0.2001142857,73690951.2777778,20140305,TRUE,20140331,E,TRUE,TRUE,0.00204
PF00011590,,OFF00001002,C,20140306,44000000,M,0.0022,CHF,0.2001142857,43969640,20140306,TRUE,20140606,E,TRUE,TRUE,0.00324
PF00011591,,OFF00001002,C,20140306,46783000,M,0.0022,CHF,0.2001142857,46749524.1644444,20140306,TRUE,20140606,E,TRUE,TRUE,0.00336
PF00011593,,OFF00001002,C,20140306,26257000,M,0.0022,CHF,0.2001142857,26256336.2813888,20140306,TRUE,20140313,E,TRUE,TRUE,0.00156
PF00011594,,OFF00001002,C,20140306,216667000,M,0.0022,CHF,0.2001142857,216664111.106666,20140306,TRUE,20140310,E,TRUE,TRUE,0.00144
PF00011597,,OFF00001002,C,20140307,5247000,M,0.0022,CHF,0.2001142857,5246867.3675,20140307,TRUE,20140314,E,TRUE,TRUE,0.00156
PF00008767,DSK00006079,OFF00001002,C,20120130,110000000,M,0.01005,CHF,0.3159395455,109998747.222222,20120130,,20120131,E,,TRUE,0.00492
PF00008768,DSK00006079,OFF00001002,C,20120130,121000000,M,0.01005,CHF,0.3159395455,120998790,20120130,,20120131,E,,TRUE,0.00432
PF00008770,DSK00006080,OFF00001002,C,20120130,12100000,M,0.01005,CHF,0.3159395455,12099435.3333334,20120130,,20120203,E,,TRUE,0.00504
PF00008771,DSK00006081,OFF00001002,C,20120130,550000000,M,0.01005,CHF,0.3159395455,549712013.88889,20120130,,20120228,E,,TRUE,0.0078
